,unit_id,time,t0,t1,svm_coef_vis,svm_coef_conf
0,20032018020721145,0.175,0.125,0.2249999999999993,39.01113731002862,36.81011830313255
1,20032018020821137,0.175,0.125,0.22499999999999992,26.36932335639316,27.332608010107304
2,20032018020921107,0.175,0.125,0.2250000000000006,24.752349184932566,24.441795187242608
3,20442021042211174,0.175,0.125,0.22500000000000095,22.438086466780607,22.16380881842446
4,20442021042211032,0.175,0.125,0.22500000000000003,22.159548323905884,19.686351018166583
5,201020180815311391,0.175,0.125,0.2249999999999994,22.103496881374298,30.684650810755016
6,20032018020921086,0.175,0.125,0.2249999999999997,20.979996937696054,20.024910735057645
7,20442021042011134,0.175,0.125,0.22500000000000087,20.43207482342656,6.558993877059947
8,20032018020821331,0.175,0.125,0.22500000000000092,19.901896477747098,13.975936177264032
9,20442021042211077,0.175,0.125,0.22500000000000053,18.186030259847133,27.939598140866142
10,201020180815312111,0.175,0.125,0.22499999999999962,18.000719520279006,6.493890237567782
11,201020180815312041,0.175,0.125,0.2249999999999999,16.896049804148692,15.169374653755026
12,20442021042211167,0.175,0.125,0.22500000000000037,15.344502608445081,8.89906905731689
13,201020180815312251,0.175,0.125,0.22500000000000092,15.128959405138296,19.244869673101334
14,20032018020821441,0.175,0.125,0.22499999999999978,14.9057221636731,10.7918457321554
15,20032018020821132,0.175,0.125,0.22499999999999964,14.323537108438519,-17.433539517089653
16,20032018020721122,0.175,0.125,0.2249999999999992,13.896497418804817,1.2806496888913768
17,20032018020821151,0.175,0.125,0.2250000000000003,13.844479155227736,-4.633750375489698
18,201220180814311241,0.175,0.125,0.22500000000000003,13.22880905411928,-6.8237875417705105
19,20032018020721228,0.175,0.125,0.22500000000000026,13.027453793900515,10.853867932609937
20,20452021043021205,0.175,0.125,0.22499999999999726,12.589102544648593,7.628118003926017
21,20032018020721171,0.175,0.125,0.22499999999999973,12.29303352841975,5.56005001319668
22,20032018020721258,0.175,0.125,0.22500000000000042,12.26915264938835,1.666779729202205
23,20032018020921113,0.175,0.125,0.22499999999999964,11.971405575513659,12.25469177889004
24,20032018020821489,0.175,0.125,0.22499999999999964,11.545542057935156,22.288468269884337
25,20452021042821168,0.175,0.125,0.2250000000000003,10.902380625530212,29.05967955171869
26,20452021042821226,0.175,0.125,0.22500000000000003,10.847909282342565,0.6802420534461558
27,201220180814311481,0.175,0.125,0.2250000000000003,10.647541830013834,-9.384519387626524
28,20032018020821407,0.175,0.125,0.22499999999999973,10.220517655866553,6.013993961184695
29,20442021042211141,0.175,0.125,0.22499999999999964,10.064228398877342,6.034833222305958
30,20442021042011137,0.175,0.125,0.2249999999999999,9.976644274132884,9.447226248195234
31,20032018020721226,0.175,0.125,0.22500000000000053,9.971563256300644,-10.025536014432477
32,20092018082211152,0.175,0.125,0.22499999999999942,9.903692596282069,11.484062445610768
33,20032018020821470,0.175,0.125,0.2250000000000006,9.818034358471524,10.680456472992002
34,20032018020821379,0.175,0.125,0.22499999999999992,9.52318957609599,12.07294147464843
35,201020180815310531,0.175,0.125,0.22500000000000095,9.507168181578319,5.995055855589687
36,20122018081311185,0.175,0.125,0.22499999999999984,9.334411759269098,5.739515394448423
37,20442021042211013,0.175,0.125,0.225000000000001,8.552615060115503,15.58301348698104
38,20452021042821235,0.175,0.125,0.22500000000000073,8.539969530998883,3.873007294764647
39,20442021042211064,0.175,0.125,0.22500000000000014,8.508152332509686,16.070598662648155
40,20442021042211144,0.175,0.125,0.2250000000000006,8.467271108631813,0.19902501431092207
41,201220180814311491,0.175,0.125,0.22499999999999998,8.38192793763071,7.525003436769025
42,20032018020821153,0.175,0.125,0.22500000000000037,8.350370960565346,-9.832435257930543
43,20032018020721204,0.175,0.125,0.2249999999999994,7.961539088015316,3.869587132469734
44,20452021043021238,0.175,0.125,0.22499999999999773,7.919715537150425,20.283055440656376
45,20092018082211142,0.175,0.125,0.22499999999999906,7.788693295359271,9.719796232113625
46,20452021042821213,0.175,0.125,0.22499999999999998,7.770209496118562,16.59222706529992
47,201220180814310981,0.175,0.125,0.2250000000000001,7.622123255732614,19.321960339751563
48,20452021042821245,0.175,0.125,0.2250000000000003,7.539984534103043,24.393379583355795
49,20122018081311097,0.175,0.125,0.22499999999999962,7.459205685292964,9.613035054727646
50,201320180823311111,0.175,0.125,0.2249999999999991,7.399991634076181,-9.473953068339972
51,20032018020921112,0.175,0.125,0.22499999999999978,7.3918135871815505,0.6471193511061029
52,20032018020821063,0.175,0.125,0.22499999999999962,7.151111341885057,8.491613410095445
53,20112018081011099,0.175,0.125,0.22500000000000014,6.800249998204514,5.296266669045542
54,20442021042211165,0.175,0.125,0.225000000000001,6.799723290150173,-13.04902807944226
55,20442021042211156,0.175,0.125,0.22500000000000037,6.710139827371548,-4.085710375449992
56,201320180823311361,0.175,0.125,0.2250000000000002,6.501390135101832,-5.223908681731345
57,20032018020721249,0.175,0.125,0.2250000000000003,6.444448067286646,-9.102468449169665
58,20452021043021246,0.175,0.125,0.22499999999999745,6.427150198985847,17.477301191203097
59,20032018020821263,0.175,0.125,0.22499999999999998,6.055446935085183,-8.533118006407019
60,201220180814310531,0.175,0.125,0.22499999999999948,5.942163153836373,11.770821482303466
61,20092018082211186,0.175,0.125,0.22500000000000042,5.785391460459284,-12.17745198663082
62,20122018081311025,0.175,0.125,0.22500000000000014,5.766116082899679,1.900852231435859
63,20032018020821478,0.175,0.125,0.22499999999999973,5.603167548060838,0.4472299461632673
64,201320180823311171,0.175,0.125,0.2249999999999993,5.515557825910687,14.09390100280608
65,20452021042821236,0.175,0.125,0.2250000000000006,5.2590778268624,-3.8320804217859705
66,201320180823310661,0.175,0.125,0.22500000000000098,5.206238639566622,-3.7871421117937354
67,20442021042211116,0.175,0.125,0.22500000000000087,4.955510952609806,0.0
68,201020180815311471,0.175,0.125,0.22500000000000098,4.9289107657942965,7.042489741280085
69,20032018020721248,0.175,0.125,0.22499999999999956,4.677991961995976,-14.672520709231643
70,20122018081311173,0.175,0.125,0.2250000000000003,4.594604181274013,13.355997221608634
71,20442021042211181,0.175,0.125,0.22500000000000026,4.587832505632576,10.997488801593867
72,201220180814310921,0.175,0.125,0.22500000000000003,4.39322572681999,1.1574388614499138
73,20032018020821310,0.175,0.125,0.22499999999999998,4.368627981203369,-2.1454715223770533
74,20452021043021233,0.175,0.125,0.22499999999999729,4.32872299534875,7.46726924258999
75,20032018020821081,0.175,0.125,0.22499999999999984,4.18907333064794,2.1892538369716754
76,201320180823310681,0.175,0.125,0.22500000000000067,4.1196047079999545,4.279828894072511
77,201020180815312461,0.175,0.125,0.2250000000000003,4.078080684665004,-9.222867872894987
78,201220180814311461,0.175,0.125,0.2250000000000006,3.998645201617139,2.7585121541092144
79,201020180815312441,0.175,0.125,0.22499999999999978,3.8771741897547956,0.30623380299916914
80,20122018081311075,0.175,0.125,0.2250000000000006,3.6140391893116472,-2.438718020419591
81,20032018020821452,0.175,0.125,0.2250000000000003,3.4097953154458867,3.1310855074719894
82,20032018020821009,0.175,0.125,0.22499999999999942,3.3491726136607145,-6.018399373916481
83,201220180814311391,0.175,0.125,0.22500000000000078,2.950062075318782,7.874768587533725
84,20112018081011115,0.175,0.125,0.22500000000000053,2.887941504931505,-8.4592750939669
85,20032018020821031,0.175,0.125,0.2249999999999997,2.5804973275170364,6.233878778955776
86,20032018020721006,0.175,0.125,0.22500000000000053,2.454016897282962,-3.409776284455457
87,20442021042211134,0.175,0.125,0.22499999999999984,2.085429581024515,-8.056686660500041
88,20442021042211118,0.175,0.125,0.2250000000000001,1.777268607796445,-11.528166297787838
89,20032018020721263,0.175,0.125,0.22499999999999964,1.6768957364568942,13.925312503824758
90,201220180814311601,0.175,0.125,0.22500000000000078,1.5588803873493886,2.7898372264936726
91,20032018020921091,0.175,0.125,0.22500000000000053,1.5479928203121074,4.110810549608595
92,20092018082211139,0.175,0.125,0.22500000000000053,1.4010598773082517,-10.794158522871337
93,20122018081311090,0.175,0.125,0.22499999999999962,1.243710350592785,-0.10105503482853921
94,20112018081011151,0.175,0.125,0.22500000000000026,1.1712299961429875,-11.192159138829705
95,20452021042921199,0.175,0.125,0.22499999999999704,1.1498569775053866,2.197301260367977
96,201220180814311671,0.175,0.125,0.22500000000000053,1.0271906935911448,1.3169541929577806
97,20032018020721173,0.175,0.125,0.22500000000000026,0.8083193361788725,-5.525587785572666
98,201020180815311281,0.175,0.125,0.2250000000000003,0.8063678895045113,9.785896267178563
99,201220180814310161,0.175,0.125,0.22499999999999998,0.5982058698398129,-18.81301854682747
100,20112018081011082,0.175,0.125,0.22499999999999973,0.5536994476669611,-14.6307325082231
101,201220180814311061,0.175,0.125,0.22500000000000037,0.5150582322853873,3.5643661815597363
102,201220180814311351,0.175,0.125,0.22499999999999942,0.4196721705772069,7.744157399416391
103,201320180823311401,0.175,0.125,0.22499999999999942,0.0,0.0
104,20442021042211121,0.175,0.125,0.22499999999999973,0.0,0.0
105,201020180815310951,0.175,0.125,0.2250000000000002,0.0,-1.1072670943274132
106,201320180823310301,0.175,0.125,0.22500000000000053,0.0,-4.401963873867786
107,20442021042211095,0.175,0.125,0.22500000000000014,0.0,15.219274402836763
108,20112018081011160,0.175,0.125,0.22499999999999992,-0.05172919068745861,-5.097482652909979
109,201020180815312421,0.175,0.125,0.22500000000000026,-0.07884568697722474,13.251710351888963
110,20122018081311027,0.175,0.125,0.22499999999999984,-0.11227598252649658,-14.34997448705789
111,20112018081011106,0.175,0.125,0.2250000000000002,-0.22788166583543043,-6.445890803307448
112,20452021043021272,0.175,0.125,0.22499999999999715,-0.5535869662305325,-2.435550788101212
113,20092018082211163,0.175,0.125,0.22500000000000073,-0.5572867650798865,-9.14896671059732
114,201220180814310951,0.175,0.125,0.22500000000000048,-0.6911333885220392,11.626641074846582
115,20122018081311186,0.175,0.125,0.22499999999999998,-0.7636191329621782,-6.97011886369565
116,20122018081311049,0.175,0.125,0.22500000000000014,-0.8183167880296358,8.877180868716806
117,20032018020821473,0.175,0.125,0.2250000000000002,-0.8335814848311363,4.700619267081
118,20452021043021265,0.175,0.125,0.22499999999999734,-0.9198583608168475,-6.298130039989812
119,201320180823311461,0.175,0.125,0.22500000000000042,-0.9328005908489078,3.758608396075016
120,20032018020721126,0.175,0.125,0.22499999999999962,-1.1142221337399894,-0.14222820074875794
121,201320180823311411,0.175,0.125,0.22500000000000048,-1.1240083313568832,0.0
122,20442021042211080,0.175,0.125,0.22500000000000092,-1.5159315333666827,-14.928913910879785
123,20442021042011142,0.175,0.125,0.2249999999999997,-1.6296124593490136,1.095843899362888
124,20032018020821169,0.175,0.125,0.2250000000000002,-1.6903459104860146,5.604702305123107
125,20452021043021254,0.175,0.125,0.22499999999999715,-1.7695507526511476,-11.297580020282098
126,201020180815311521,0.175,0.125,0.22500000000000037,-1.8475254667131968,-14.8517125639238
127,20032018020721197,0.175,0.125,0.22499999999999964,-1.9961878435703269,4.812576956830633
128,20112018081011088,0.175,0.125,0.22500000000000026,-2.0509674339354604,3.5295865343702233
129,20032018020821248,0.175,0.125,0.2249999999999997,-2.1076986488738676,1.2414140496029697
130,20032018020821230,0.175,0.125,0.22499999999999978,-2.179994777049168,3.435958844333219
131,201320180823310361,0.175,0.125,0.22499999999999984,-2.2982890960940363,-15.34576575158765
132,20032018020821307,0.175,0.125,0.22499999999999973,-2.3387477894184916,-5.182792739223119
133,20452021043021224,0.175,0.125,0.22499999999999706,-2.4874639342301528,1.0982491404522192
134,20452021043021199,0.175,0.125,0.22499999999999723,-2.5532189614956655,-3.746384621934346
135,20032018020721005,0.175,0.125,0.2250000000000003,-2.617140894322233,11.050355786880287
136,20452021042921216,0.175,0.125,0.22499999999999717,-2.6278187185330446,-13.559340840056969
137,20442021042011162,0.175,0.125,0.22499999999999973,-2.6717371330282944,-23.270078303791603
138,20032018020821360,0.175,0.125,0.22499999999999956,-2.743276947223647,3.884252620211323
139,201220180814311011,0.175,0.125,0.2249999999999997,-2.855951090991134,0.0
140,20122018081311028,0.175,0.125,0.22499999999999978,-2.9502746591775724,-0.9845942444194387
141,201220180814310691,0.175,0.125,0.22499999999999992,-3.090846439619948,0.0
142,201220180814310271,0.175,0.125,0.22499999999999962,-3.124711516778479,-9.462914182321192
143,20032018020821015,0.175,0.125,0.22499999999999978,-3.1974662245509013,-3.1926138877784447
144,201020180815311351,0.175,0.125,0.22500000000000014,-3.7359853241016,-3.6968245666394286
145,20442021042211030,0.175,0.125,0.22500000000000014,-3.75251311620346,6.164838989280557
146,201020180815312331,0.175,0.125,0.22499999999999978,-3.808846713016506,-2.7414371040331313
147,201220180814310851,0.175,0.125,0.2250000000000001,-3.869774728163734,4.1593001542442405
148,20122018081311088,0.175,0.125,0.22499999999999998,-4.103626403481607,-2.5941064763536574
149,20112018081011155,0.175,0.125,0.22500000000000053,-4.145668516330725,1.491008462383481
150,201220180814310401,0.175,0.125,0.2250000000000006,-4.212822392154572,-2.8736916768194396
151,20092018082211017,0.175,0.125,0.22499999999999973,-4.215853810911121,3.941232745617827
152,201320180823310891,0.175,0.125,0.22499999999999973,-4.3231076729630145,-18.231245100308296
153,20032018020821384,0.175,0.125,0.22500000000000092,-4.449716619809499,-5.267641114421092
154,20112018081011056,0.175,0.125,0.22499999999999962,-4.570969309856827,-10.78378384862345
155,20442021042011034,0.175,0.125,0.22500000000000078,-4.676835150613997,-3.1574049932620833
156,20032018020821278,0.175,0.125,0.22499999999999912,-4.914663872311507,19.834594755140955
157,20032018020721054,0.175,0.125,0.22500000000000048,-4.937695718827528,-12.685974340937463
158,201220180814311761,0.175,0.125,0.2250000000000006,-5.031897962941099,2.1958276454384773
159,20442021042211170,0.175,0.125,0.2249999999999997,-5.117787663107732,-12.89198722613451
160,20092018082211178,0.175,0.125,0.22500000000000037,-5.451193691819058,-3.1260922619128966
161,20032018020721299,0.175,0.125,0.22500000000000026,-5.6918093423682645,-16.612837995928643
162,20442021042211166,0.175,0.125,0.22500000000000048,-6.010892891724722,6.667626924559505
163,20032018020721094,0.175,0.125,0.22499999999999998,-6.161107801191328,-16.7110871921664
164,20442021042211136,0.175,0.125,0.2249999999999991,-6.439243721177971,-6.319080184915333
165,201220180814310941,0.175,0.125,0.22500000000000098,-6.4832905200899695,-2.0456696560837813
166,20032018020821002,0.175,0.125,0.2250000000000001,-6.50574832152207,-13.482581026318574
167,20032018020821311,0.175,0.125,0.2250000000000006,-6.523974947249131,0.0
168,201020180815311901,0.175,0.125,0.22499999999999992,-6.898782303056234,-14.183764485122865
169,201320180823310461,0.175,0.125,0.22499999999999992,-6.972639400362057,8.368999984329896
170,20112018081011125,0.175,0.125,0.22500000000000078,-7.044290283184482,-4.09389591580256
171,20112018081011166,0.175,0.125,0.2250000000000002,-7.044699241572831,-12.520248719704199
172,20092018082211082,0.175,0.125,0.2249999999999993,-7.1518402505939385,-10.431765544161077
173,20122018081311156,0.175,0.125,0.22500000000000098,-7.536639325469375,7.438233823556117
174,20032018020821391,0.175,0.125,0.2250000000000002,-7.611731069454167,-6.9079266791492575
175,20032018020821287,0.175,0.125,0.2249999999999992,-7.736197009323721,-19.58373096981072
176,20452021042921269,0.175,0.125,0.2249999999999973,-7.858065231110015,-11.918315761043717
177,20452021043021135,0.175,0.125,0.22499999999999717,-8.105779464942826,-14.405158787659543
178,20032018020921006,0.175,0.125,0.22500000000000048,-8.140819620183313,-4.1850203808816175
179,201220180814311331,0.175,0.125,0.2249999999999997,-8.494169665975683,3.618159433214237
180,20032018020721218,0.175,0.125,0.22499999999999962,-8.51541137113028,-14.059818473347153
181,20032018020721239,0.175,0.125,0.22500000000000026,-8.77831432586086,6.602519288290266
182,20452021042821179,0.175,0.125,0.22500000000000042,-8.815165937536431,-14.814225543530299
183,20032018020721334,0.175,0.125,0.22499999999999906,-8.935822619786817,-2.783062470891027
184,20122018081311123,0.175,0.125,0.22500000000000092,-9.144760236693173,-5.871894377418188
185,20032018020721217,0.175,0.125,0.22500000000000078,-9.186738495588823,8.505274067899443
186,20032018020821269,0.175,0.125,0.22500000000000073,-9.297527118024155,-2.1689336008682996
187,20032018020721337,0.175,0.125,0.22500000000000003,-9.328415499039389,14.821465035689313
188,20452021042921215,0.175,0.125,0.2249999999999973,-9.383626851229295,-6.6493239181474415
189,201320180823310221,0.175,0.125,0.2250000000000002,-9.75478569522495,0.20095295062996688
190,20122018081311166,0.175,0.125,0.22499999999999973,-9.791216682128374,-16.78866083134275
191,20092018082211112,0.175,0.125,0.22499999999999998,-9.868526775166501,-9.61115526334783
192,201320180823311491,0.175,0.125,0.22499999999999978,-9.962048597629792,0.0
193,20452021043021273,0.175,0.125,0.22499999999999723,-10.058636885091918,-10.352498759856262
194,20442021042011143,0.175,0.125,0.22499999999999906,-10.15751178096595,0.35146921819527255
195,201320180823310771,0.175,0.125,0.22500000000000067,-10.53892500917562,-10.586957216293241
196,20032018020721302,0.175,0.125,0.2250000000000002,-10.54532525613104,-7.988302278063139
197,20442021042211108,0.175,0.125,0.22500000000000073,-10.792425940148044,-5.576732734347953
198,20032018020721222,0.175,0.125,0.22500000000000037,-10.929047533818684,10.383133935339602
199,20452021043021250,0.175,0.125,0.2249999999999972,-10.982522764863813,-8.239380183576014
200,20032018020821378,0.175,0.125,0.2249999999999995,-11.030131996474482,-6.635852450265928
201,20452021042921175,0.175,0.125,0.2249999999999976,-11.463778113168244,-12.912702018248046
202,201220180814311001,0.175,0.125,0.22500000000000003,-11.879922578309092,-4.444678159164778
203,20452021043021258,0.175,0.125,0.22499999999999704,-11.988253031026677,-11.882112912517698
204,20442021042211138,0.175,0.125,0.22499999999999998,-12.031625850173075,-9.35569159726646
205,20112018081011108,0.175,0.125,0.22499999999999998,-12.171135353884333,-6.916377313271689
206,20452021042821206,0.175,0.125,0.2250000000000003,-12.268691886742005,-1.720447972672689
207,20092018082211076,0.175,0.125,0.22500000000000067,-12.436638557663061,-0.2999407834093336
208,20032018020821244,0.175,0.125,0.2249999999999995,-12.471041158711557,-14.286653783871348
209,20032018020821092,0.175,0.125,0.22500000000000053,-12.764023890650265,-13.106563108589325
210,20452021043021260,0.175,0.125,0.22499999999999717,-13.109909479443127,-0.8836632632864718
211,20032018020821361,0.175,0.125,0.22500000000000067,-13.182336128209009,-6.230134720035006
212,20092018082211134,0.175,0.125,0.22500000000000067,-13.554566303854726,3.1277661201533875
213,201320180823311061,0.175,0.125,0.22500000000000042,-13.572958711774772,18.82114724522513
214,20032018020721260,0.175,0.125,0.22499999999999964,-14.067436146304734,-7.332187473630263
215,20032018020821320,0.175,0.125,0.2250000000000003,-14.116031274788652,-19.55957530579283
216,20032018020721070,0.175,0.125,0.22499999999999962,-14.379724355440477,-22.05867005201158
217,20032018020721333,0.175,0.125,0.22500000000000042,-14.639765964219187,-0.6996926656651745
218,20032018020821397,0.175,0.125,0.22500000000000053,-15.124721998632898,-25.37864624225527
219,20092018082211169,0.175,0.125,0.2250000000000002,-15.381555526444409,-5.947142880892806
220,20452021042921204,0.175,0.125,0.2249999999999973,-15.589345987042872,-5.341173651018733
221,20032018020821059,0.175,0.125,0.22500000000000092,-15.685740232109339,-22.149118357328327
222,20452021042921272,0.175,0.125,0.2249999999999968,-16.04522472145709,-13.593818954345648
223,20442021042211152,0.175,0.125,0.22500000000000048,-16.410226218174266,-15.03895106551075
224,20092018082211117,0.175,0.125,0.2250000000000003,-16.432510653922765,-7.786247395658452
225,20092018082211137,0.175,0.125,0.22500000000000078,-16.66534164836778,-15.077632548233446
226,20032018020721040,0.175,0.125,0.2249999999999997,-16.832602280362288,-3.795559400946655
227,20442021042011151,0.175,0.125,0.22500000000000048,-17.206102810204264,-14.58242792077911
228,20452021042921195,0.175,0.125,0.2249999999999974,-17.412673553509627,-14.967683500411354
229,20452021042921251,0.175,0.125,0.2249999999999971,-17.844469552819827,-9.74278756113389
230,20442021042211164,0.175,0.125,0.22500000000000098,-18.677303484419543,-13.491502023451751
231,20122018081311126,0.175,0.125,0.22500000000000014,-18.86022840497065,-20.83785202176729
232,20452021043021208,0.175,0.125,0.22499999999999726,-19.345221529385856,-18.068904999266806
233,20442021042211104,0.175,0.125,0.22499999999999923,-19.948116116324428,-22.418131857989614
234,20032018020821330,0.175,0.125,0.22499999999999942,-21.25508702183402,-14.198224187825016
235,20032018020721034,0.175,0.125,0.22499999999999984,-21.524030900416562,-19.64325864620471
236,20122018081311120,0.175,0.125,0.22499999999999962,-21.64930654514003,-29.937986205827443
237,20442021042211161,0.175,0.125,0.22499999999999962,-22.376401982494293,-25.470439648706275
238,20032018020821021,0.175,0.125,0.2249999999999997,-22.60875164977177,-22.068843313041086
239,20452021042921261,0.175,0.125,0.22499999999999695,-23.319110590905016,-20.27299684519669
240,20452021042821250,0.175,0.125,0.22500000000000026,-24.62169247557978,-24.978743527190115
241,20452021042821181,0.175,0.125,0.22500000000000042,-25.495135929267096,-34.587123810716015
242,20452021043021185,0.175,0.125,0.22499999999999715,-25.931117585909934,-25.59884193143966
243,20032018020721244,0.175,0.125,0.22500000000000003,-27.454422438311415,-19.61914426275636
244,20032018020721253,0.175,0.125,0.22500000000000092,-27.651897621000145,-27.843469201401174
245,20442021042211184,0.175,0.125,0.22499999999999964,-30.39633005921646,-34.50801559916718
246,20032018020821442,0.175,0.125,0.225000000000001,-34.772932032449575,-32.01172712512181
